label,APCA_0,APCA_1,APCA_2,APCA_3,APCA_4,APCA_5,APCA_6,APCA_7,APCA_8,APCA_9,APCA_10,APCA_11,APCA_12,APCA_13,APCA_14,APCA_15,APCA_16,APCA_17,APCA_18,APCA_19,APCA_20,APCA_21,APCA_22,APCA_23,APCA_24,APCA_25,APCA_26,APCA_27,APCA_28,APCA_29
7,-2.515955855550053855e+00,1.143651762523396842e+00,1.396170333747992265e+00,-2.534453349018551016e+00,-1.593000391666316684e+00,-5.046564540850130565e-02,-1.537690383604379596e+00,8.161179018589698533e-03,5.698390646083019151e-01,1.068369238980456937e-01,4.859123242742014598e-02,2.758026857743695270e+00,3.923354220184682717e-01,1.694547824924240054e+00,-4.631011517828407809e-01,-1.272520101787378843e+00,6.831239477365996793e-01,7.757701750056806844e-01,-9.865994117444583100e-01,-8.191741640332337315e-01,1.180853106104038819e+00,-2.306193986912302929e+00,5.150307065500306924e-01,-9.362609135426878948e-02,-3.056297767272395105e-01,3.394656650134657561e-01,3.194245069943725812e-01,1.061324177878971486e+00,-5.358403084687145546e-01,7.313337857745885184e-01
1,6.585185274597340488e+00,4.060531621896507737e+00,5.203300521490048514e-01,-1.147395118285110538e+00,8.012324964295409746e-01,1.346525235745024363e+00,5.035497404061394233e-01,4.783154196699357374e-02,5.553934279887901004e-01,5.193416239263665135e-01,-6.157329181809289009e-01,-1.833256675051885942e+00,-1.166750510019460618e+00,2.371534923801158767e-01,-1.403229750696265710e-01,-6.088557277188360040e-01,9.069842566354836544e-01,2.429772397533741246e-01,2.551630273387788250e-01,-4.510511446509729572e-01,-2.973005448333922440e-01,-8.956588325533169914e-02,7.890545322683221174e-01,6.989198672984298089e-01,5.848959050254038533e-02,6.199255642097943886e-01,4.593321824977558143e-01,-3.894343021449789277e-02,-5.843804666144613025e-01,-4.529046436943909293e-01
7,-2.632435593899050907e+00,-4.557132521206202491e-01,1.633633899113198895e+00,-1.268377684375243675e+00,-7.962263256606268158e-02,1.122556097111152562e+00,5.461002437561718326e-01,6.137545444476315976e-02,-8.138487012021005107e-01,-1.734392639612206466e+00,2.056336530089135015e-02,-5.941685035196253573e-02,1.335290218991226796e+00,-2.675289207780052747e-01,-2.474315546008132860e-01,7.802213666486011723e-02,1.191855673542195238e+00,-5.407290332601891736e-01,1.599611954833626282e+00,1.875308055443614674e-01,-8.242279057146163490e-01,1.118110666806699349e+00,1.697559662387892354e+00,3.307526122353656728e-01,1.279572869349781650e+00,2.572899484702374506e-01,-8.498830343630322526e-01,-1.127317352340142104e-01,3.351118818884421535e-01,-1.170871325352107251e+00
5,-8.275938716429544206e-02,-1.459670899632595109e+00,-4.660780315222283754e+00,1.065998185690489208e+00,-1.570589283703203387e+00,2.979754096436301736e-01,1.079024741939717869e+00,-7.903184685113204822e-01,1.339106987071336796e+00,6.210538862371989266e-01,3.972751054472747900e-01,5.797953305265591828e-01,5.858173037147746953e-01,-1.112735342755488022e+00,7.393705783759839667e-01,-3.206697272453313818e-01,5.994502324721161512e-01,9.378611244029225191e-02,-1.239941477948679704e+00,9.648303502144133237e-01,-5.523935927601386631e-01,-8.307865944464587699e-04,-4.660030537890649249e-01,-1.953904924965914891e-01,2.675706806410194649e-01,-4.891530173255753677e-01,-8.985537727187468265e-03,-1.242865799475713295e+00,3.614526806107139500e-01,4.781432783694248845e-01
5,-3.533260609085813742e-01,-1.186576537175289658e+00,-5.724799168695123619e+00,2.331890942483612950e+00,-2.330818110472606008e+00,1.274917349897252361e+00,7.269568267597701361e-01,-1.629941890663033910e-01,1.239584165121797810e+00,-8.481976533344764979e-01,5.593762758899505083e-02,6.743301039843812017e-01,1.941133215108499510e-01,2.869527826805557402e-01,-2.585942325305656819e+00,1.838945001392281009e+00,-1.647022760330788677e-02,-1.501961236441863967e+00,-2.732543937376817264e-02,6.953341937174047915e-01,5.579931916403746417e-01,-5.616676089355628898e-01,9.680978517326555011e-01,-3.646283541388109506e-01,-9.738864172273342668e-01,-9.413864490034861143e-01,3.557920491247927863e-01,-6.705469575347274835e-01,-1.027254623152897561e-01,7.284170423921552118e-01
8,-2.793338536738812827e+00,4.774443370628342342e-01,8.944567515750533326e-01,4.781634038941749987e-01,-4.530273957289120829e-03,-4.974332225734892643e-01,-1.189125087478550169e+00,-2.735436176202289960e-01,-9.440407201670583115e-01,-1.036077120321610368e+00,-1.315028283643685514e-01,1.673836096979857802e+00,-3.419857247377705023e-01,7.061840866639572667e-01,8.769654218537979995e-01,3.231447386200756999e-01,3.973454299086842667e-01,-1.631888508686710537e+00,4.406629936022017913e-01,-5.508691846225639566e-01,-1.402530786788500405e+00,6.330916708400778914e-01,-5.590494126815502840e-01,3.339030331090854786e-01,2.219426945452161182e-01,-5.596795198062568533e-01,-4.246746729733534842e-01,6.948070253451308353e-01,-2.312012011836883651e-01,-4.883143637400300663e-01
8,-1.932904512551067544e+00,7.614794765723381653e-01,1.322373657021488791e+00,2.254556537038964859e+00,2.133528587295231149e-01,-4.156524379829985572e-01,2.839239736022658445e-01,-1.810403441512163647e-01,-1.119496808737912907e+00,7.106768414842786763e-01,5.176047946847612824e-01,8.819733366667612540e-01,-3.077733041378266643e-01,-1.548318356829606168e+00,-9.236691241341468128e-01,6.349825500535206668e-01,1.067912121094931166e+00,-2.984120185009734305e-01,1.770065826739495529e+00,-1.293048850134315697e-01,-7.521100476034046078e-01,-1.294723244253430383e-01,-4.621418601877428367e-01,8.583315832801250433e-01,2.109446659100256138e-01,8.121436744333289104e-01,-4.999786165489521206e-02,-1.443761519752411848e+00,1.117648867814882013e-01,-1.320783820889396831e-01
8,-2.946902256392215591e+00,1.124763961421269443e+00,9.893560209500364966e-01,1.472595965599296841e+00,7.832132721785209917e-01,-5.621168814305249617e-01,8.328215832541141506e-01,-3.829671840432909424e-01,1.125004807237923066e+00,-4.867175468271535688e-01,6.463513586530145183e-01,1.134553515258661438e+00,2.821248318761176432e-01,-8.751280663060360121e-01,8.531885300945313277e-01,2.494802816067515083e-01,-6.912462249766500033e-01,-3.478632856858585032e-02,9.493106447758326016e-02,-2.543213816179902553e-02,-5.080477769772341612e-02,4.544855968621411800e-03,-1.249689331943758308e+00,3.715867755429506925e-02,5.464651869233396742e-01,-8.812509226895391956e-01,-1.069327963976518747e+00,-8.011532009637535312e-01,-3.822754953434645553e-01,-3.597726606234809554e-01
10,-3.256057608644147727e+00,9.542101710665569225e-01,1.156399702441503141e+00,2.099900728303148778e+00,1.237289533216702070e-01,-2.917855174403659047e-01,4.214267645054793343e-01,-6.198520457004964845e-02,-3.689628319198662854e-01,3.728023702840780884e-01,-1.711341783959736462e+00,-3.178624275798196952e-01,-4.878513187954763852e-01,-1.039543815744280675e+00,6.162850928458953881e-01,-3.711618870247634927e-01,5.219185663973674449e-01,-1.020446643383058349e+00,-6.708827087702223801e-01,-1.344872881187182678e-01,-8.158383723723013903e-01,-2.740581089583114527e-01,7.937074791530802642e-01,1.152449154879672810e-01,2.252270236753173560e-01,1.094651517692563747e+00,1.588543485908909536e-01,-7.191146268885870718e-01,-3.124246871151288851e-01,4.745264982291494960e-01
7,-1.486643040196022891e+00,-4.583682939978249160e-01,7.767908647491051921e-01,1.732629058460174454e+00,2.559669611487323526e-01,5.082135693488691874e-01,2.999128155481962654e-01,-1.907417444919690397e-01,-3.650611799599995377e-01,-5.223577444643219270e-01,-9.392638280717292565e-01,1.537963133870694721e+00,9.409932780546581554e-02,5.461402367506881239e-01,4.453898993794023764e-01,3.997846444927489751e-01,8.543489822479736207e-01,4.119838720492901563e-01,4.511858762617608487e-02,1.119348539847399016e+00,-5.340959647309779790e-01,-9.258724094996165777e-01,5.314796970238266915e-01,5.073733005685054920e-01,7.269018199655907786e-01,2.510172750716218038e-01,-5.200946385864262389e-01,2.683184173122121763e-01,-3.070940501963837291e-02,-4.656556195868650216e-01
8,-2.976048862301426734e+00,6.299303392692432446e-01,8.307112733796404580e-01,1.352194148636483240e+00,3.113643866296929019e-01,6.036062274484025325e-01,-2.642976797942579448e-01,3.450994913937615455e-02,9.524389238859627405e-01,-8.276533891917040586e-01,6.500297128695764481e-01,1.601911656659120720e+00,1.989498597131753588e-01,-1.242959359435842126e+00,1.090030625265111297e+00,9.670782549388216021e-01,4.321825391587164056e-01,5.199943936130899669e-01,-6.335404163382951648e-02,-3.999048417341597439e-01,2.834224817752234449e-01,-1.184097519817365995e+00,3.616023557890556406e-01,-1.120598081290353543e+00,3.959813449341356151e-01,-2.639388690042234198e-01,1.589464738546502998e-01,-1.888706685576598820e-01,2.824723821702197490e-01,1.089481009159033231e+00
5,-1.823784482229970083e-01,-1.200849076113487568e+00,-6.000008280226571955e+00,3.653628506764135420e+00,-1.501662335899758727e+00,1.597664933598380577e+00,8.391132445243255633e-01,-2.343257502756845856e-01,2.833723947049004432e-01,-7.496440541432495275e-01,3.440331664390466893e-01,1.159168677315776330e+00,-1.564960974662791826e-01,5.899603677615082864e-01,-2.120324997488338623e-02,-3.322512283259927424e-01,1.866198417619017724e-01,1.246327671875209486e-01,2.319240723476072852e-01,7.616942618403212961e-01,-1.938341359967713229e-01,-5.066188358641208200e-01,6.594104809172049615e-03,-5.579413144906562039e-01,-9.538269201997655600e-01,-6.844295167814156144e-01,9.895851978980316210e-02,1.065147371677654498e+00,-6.640464024854598746e-01,4.352008225177151912e-01
9,-1.057977497877069295e+00,7.642689387333030382e-01,-4.528947871164362149e-01,-1.191132372215593510e-01,1.519343990529280930e+00,-1.770227729968264718e+00,-2.066364159199028747e-03,6.506291366354729488e-01,1.201324252216362173e-02,-1.062319729938401069e+00,6.875584703310366752e-01,7.382544996891128308e-01,-2.148062672856001221e-01,8.047611940067207481e-01,-9.118928826771977025e-02,-1.063569864657876396e+00,-1.204006665727708425e+00,-1.519192936465362243e-01,-1.246142789265532569e+00,1.842680743950905642e+00,5.812097978028895467e-02,5.234637572088254309e-01,-3.011442155160943268e-01,1.202877311523340570e-01,6.281118978854349777e-01,2.570794093366624011e-02,-7.439016517001738604e-01,4.151914937474134315e-01,-8.684312565415932550e-01,4.957393635878050708e-01
7,-2.060894217209704671e+00,-3.287463391199383494e-02,-3.881921115762706487e-01,-2.156393636612981446e+00,5.597755801494412875e-01,2.818258893118991693e-01,-4.498552085158690761e-01,-1.286461340716570811e+00,1.276031509683664966e-01,9.134855797083693552e-02,-1.384696094925606802e-01,-9.677091666279689086e-01,-5.790512150899328470e-01,1.400505108354156703e-01,3.764057303555745082e-01,1.640307946194576871e-01,2.291167083888749900e-01,5.546455436157743391e-01,-3.755739087804709775e-01,-8.532295488163639530e-02,-5.141793961068015228e-01,3.325340513227121320e-01,-1.031265511595884643e+00,-7.579524343633167183e-01,4.765809638027077022e-01,-2.218626457516211514e-01,-2.910932009810164867e-01,3.211074966948697373e-02,1.591194134593590381e-01,-8.617410910363536569e-01
3,2.898518543556159788e+00,-5.687394333007576464e+00,8.191858329984755827e-01,-6.979613537346679442e-01,-5.654113926738232321e-01,-7.096846509589721519e-01,-1.584398478670713817e-01,-9.934010361664734612e-01,9.098775468048313497e-01,-1.356030419423638611e-01,5.250070719077098991e-01,7.163929941802311685e-01,-1.059899673966611666e-01,-1.159423191103817974e+00,4.929247624941530681e-01,-3.408857241956417816e-01,1.217866341188239276e-01,1.341252208708890281e+00,-9.933608307677357571e-03,8.727529580042800994e-01,1.727905632283189830e-01,-7.703087275926471245e-01,6.423595347930625143e-01,8.819066934281426517e-01,1.244130511771276426e-01,2.003422282441796876e-01,-2.698379331873924092e-01,-1.531493506833976892e-01,1.418217408302549498e-01,3.574902490267333754e-01
9,-3.028064062181095473e+00,-2.174091419197843045e-01,-1.697135016245096439e+00,-3.283365173781629398e+00,6.732140103204532489e-01,5.715962433275113136e-02,-2.807758000707413437e+00,1.294109692443093707e+00,6.796642184732315517e-01,-4.239996828563077358e-01,-1.534524696986704351e-01,-2.694075941027201937e-01,-7.793628144772588584e-01,5.832955569896780545e-01,1.082223162690804541e+00,8.878129885804038057e-01,7.534601964304497024e-01,3.329868201070229072e-01,-9.586740855644405590e-01,5.013639684015518405e-01,-7.678453731232613710e-02,4.302299243183657640e-01,-4.274735106615144553e-01,8.109263528527417553e-02,1.259960235648826421e+00,-9.541782661547522360e-02,-5.219466615424291078e-02,-5.092826615660263068e-01,-4.035687439551950972e-01,3.305566904237876025e-01
10,-1.665977637233596598e+00,1.327361021062400503e+00,-3.538236987785045029e-01,9.215940828711572941e-01,2.248805680275470564e+00,-1.855890706840487736e+00,-2.388199049055282353e-01,-1.593987730966988509e-02,-1.590387480829548728e-01,2.347094249851929548e-01,1.220557320898624454e+00,-5.744970474542023808e-01,1.584112526855460557e+00,1.842049385847116961e-03,-8.267024848522216973e-02,-1.854754079064874217e-01,-4.321688334946210963e-02,1.791861575132836504e-01,8.761455735885353979e-02,1.097930874355922182e+00,4.450063928894137377e-01,-9.717565125126051973e-01,-9.875279267299500452e-01,2.072904506555528215e-01,1.320530456587394541e+00,4.073027655344029774e-01,6.068007677313371762e-01,-4.536762672998897461e-01,-6.328173918550281107e-02,-5.611615954500938364e-02
8,-2.195621965186422386e+00,1.515716109641340292e+00,8.094106382889423301e-01,2.005861592208102451e+00,-8.411681102226498119e-02,-1.006915568356375745e+00,-1.110390053089403001e-01,-1.625222536521481409e+00,-1.450100971500969393e-01,5.697372682772889885e-01,1.651552804629784710e+00,-5.332188665934198823e-01,-7.875364874614627642e-01,3.569023795732547133e-01,9.242871918429813594e-01,4.227314961964085405e-01,4.440188541197086225e-02,-1.398579663712713250e+00,-9.291904524630956869e-03,-3.891602425120457842e-01,3.398103314261337604e-01,8.664777955303947232e-01,3.361130594297697116e-01,-1.659050343227765012e+00,-5.372170251919270445e-01,6.114797090688384174e-01,4.714034468570912906e-01,5.534789739291006150e-01,2.315361985584711291e-01,-3.013628165072406717e-01
10,-1.196103164096272264e+00,1.947655453104321643e-01,5.757869721191867241e-01,9.039117466999917472e-01,-2.051380645995156404e-01,-3.256695956818843052e-01,6.810907373511699836e-01,1.400149107664846237e+00,1.041646794169974521e+00,-1.136401698879275779e+00,-1.155297521130612265e-01,9.688233189342525531e-01,-6.862368792217699021e-01,1.455716429017933355e-01,-1.079715149291814863e-01,-6.781266369378060599e-01,6.974813245459888789e-01,9.718792390046526730e-01,-2.222382171862398170e-01,-7.616865797739567068e-01,1.111787390830321770e-01,6.746897433906068331e-01,-7.827830454806680160e-01,1.720062838681838679e-01,2.032425848642017141e-01,-7.998257648220781224e-01,6.236839733277185216e-01,1.030851193623876672e+00,-4.173630759142750168e-01,-1.898502786919007423e-01
5,2.321821511767998558e-01,-6.952261023538170992e-01,-4.711594986775693883e+00,3.744049950692616147e+00,-1.412244744654001183e+00,5.288917891536696336e-01,1.263148779491173546e+00,-2.365733185915719003e-02,1.015615763969522467e+00,1.137890934724789194e+00,1.652166530329613803e+00,-2.976783068612793848e-01,-1.487621921667459657e-01,-2.626648147562738456e-01,5.283533393930971434e-01,-1.424181559044838397e-01,-3.879627389138889937e-01,1.271760216922604991e-01,-3.266690846198623821e-01,8.492508954774357077e-01,1.037947378074839833e+00,9.363077477669921878e-02,7.937430068931166094e-01,-1.120704466773936758e+00,-1.746195637974893966e+00,1.246720085008999612e-01,7.976738896682383784e-01,7.219471986208622072e-01,1.874636816964628361e+00,1.694122356453650058e-01
7,-2.661760159335291753e+00,1.106627031679864537e+00,1.027478214684629299e+00,1.063670008925774457e+00,8.598561333565207798e-02,1.895979996974405390e-01,8.357443890576000678e-01,-1.467219541946435557e+00,6.533692463345562862e-01,-1.836312841522085071e+00,3.564859925158037623e-01,1.284126339544402029e+00,-3.556133214543419907e-01,-6.098137150571889542e-01,2.529256665182499919e-01,-4.375874583939832752e-01,7.226320946432044368e-01,-3.081199671434847187e-01,-2.135369993198260943e-02,1.202607947664329213e-01,2.371629179460346959e-01,-5.127914801359889641e-01,-4.266175123544678760e-01,-2.398787604723700895e+00,4.306939878710962510e-01,-6.476400936974363587e-01,4.717274656338435457e-01,3.449102313655681429e-01,-4.592328992512569874e-01,8.346472980750810899e-01
1,5.555233398684454649e+00,2.650729812995294754e+00,4.310033514831402846e-01,-6.153957264763134510e-02,2.018998660116433808e+00,1.836814680919227172e+00,-5.466363781551771828e-01,3.441841595044500823e-01,9.712545935412009168e-02,-3.797812823590157039e-01,8.497463775671892927e-02,3.142289153151175407e-01,-2.467172583202847103e-01,-2.546326015872473203e-01,-2.341699977999440324e-02,-2.710991739061242578e-01,7.096797226160943550e-01,-1.582598506508630376e-01,7.749468219547175352e-01,-9.449858602327846357e-01,3.410055883904755669e-01,3.891515974708589232e-01,6.184113464463122378e-01,6.658847309784438062e-01,9.327183143234392126e-01,1.061166253145991112e+00,-8.319854169497711283e-01,-1.165463643802318483e+00,-7.976938009645766492e-01,-4.783414891548886660e-01
8,-2.613481592538775544e+00,9.817076825913577665e-01,1.116091267770354500e+00,8.872787866766365106e-01,1.520694468209965455e-01,-6.756096076237203540e-01,5.366334206994890499e-01,6.536164133122781550e-01,3.924062036878064319e-01,7.957037848688834625e-02,-1.233678566287908840e+00,-1.682611844613358221e+00,5.116773232889952894e-01,-2.335658779486905756e-01,1.401969300102713811e+00,8.378566375892205764e-01,4.690690870550223712e-01,-2.033906988502053537e+00,-1.579795348329534388e+00,-8.029373890086332066e-01,1.619707971042254058e-01,3.012768178640500838e-01,2.908231879538185627e-01,1.818144293533950073e-01,-1.391278811535728188e+00,4.890972353566322428e-01,-3.997166983240941357e-02,1.272354331671459449e-01,8.331212345497989169e-01,3.930677154756059832e-01
7,-2.342030713540214304e+00,1.640909673115554357e+00,3.112376556540183969e-01,2.132751430721749664e+00,9.822314020804021606e-01,-2.020667390185342319e-02,-7.529765753782823312e-01,6.263669071174351455e-01,1.898726236062278971e+00,-8.665047698160447398e-01,-1.061358602026653219e+00,-3.649531513024245610e-01,-1.014525740024936118e+00,-7.488760105633556208e-01,1.373476048498452950e+00,7.399187668073617941e-01,8.384950083513872388e-01,-8.926884326271566916e-01,-7.235872250808772499e-01,-1.112719773585855831e+00,8.517810156172920255e-01,-4.183487086534440347e-02,-7.261401445526609599e-01,1.472392549772256476e-01,-9.240850265543520958e-01,-1.094582899842317936e+00,4.875533595764016126e-01,4.291295371007520232e-01,-7.667294219284978007e-01,-6.487889646469273686e-01
8,-1.866124634799069204e+00,3.624474360772851345e-01,9.891743631382888813e-01,8.912023235603037108e-01,-8.493498230576014274e-01,-5.217284346449865134e-02,6.437299296143335070e-01,-5.740096503078288837e-02,-5.481017007605901714e-01,-2.299547281131299702e-04,3.503006070320144882e-01,1.345588256636880642e+00,-3.605567444741324956e-01,8.153977785621393526e-01,-8.014373908174678984e-01,4.370937470315169882e-01,-8.939924539246463242e-01,-9.151425999803814992e-01,-2.725597440100820723e+00,8.501004607092689513e-02,-1.036146481521164620e-01,2.285744839120417815e+00,6.914958806201747521e-01,-9.664710671912651874e-01,-9.333529194076128910e-01,7.810005000537660891e-01,2.275679163474070635e-02,5.978255230264302167e-01,5.667480825232498187e-01,4.839783859259679799e-01
7,-2.068423829232362454e+00,3.536735939012183860e-01,7.866025018170190730e-01,-7.035676120848705084e-01,-2.311526688688414211e-01,1.190475997888079007e+00,1.417550316535396204e+00,-1.270720328763214946e+00,9.393787374249500056e-05,7.089971782709856285e-01,2.108634799717223895e-01,-1.665265135933450547e-01,-3.409282684285492859e-01,-3.118287041282941097e-01,9.267883699652238461e-01,4.928611064585892154e-01,-2.849404892587792740e-02,-3.316369093973491333e-01,1.007529757582979801e+00,1.094337269486835712e-01,3.786000918361749346e-01,-6.939218238388735749e-01,-4.509989153852104332e-02,-7.552002276249512036e-01,-8.963764403816352200e-01,7.120782393408287003e-01,-5.421021853043257455e-01,4.330023870391038199e-01,-3.306362835986873527e-01,1.785360099248806676e-01
8,-1.838962607313963993e+00,4.080653409828631228e-01,9.996250012128582441e-01,2.397888777671363325e+00,-6.773455863885169403e-01,5.412131892628212482e-01,-3.086666929017140015e-01,-5.208177863636828109e-01,8.352816608411738342e-01,-1.380378492829632764e+00,6.675534890407351651e-02,6.805326889931975209e-01,-6.290220729877149530e-01,-9.090669488882406613e-02,-1.577681795461034930e+00,-6.270283172780822811e-01,6.740839538616431037e-01,2.244382716357342655e+00,-3.113521233035934088e-01,-6.005248376148349942e-01,4.616792453807211372e-01,-8.784185941745897841e-02,-1.722107741891533150e-01,-3.669057998500310225e-01,-8.646181059295332538e-01,-9.006411315824399688e-01,-9.146324724324834676e-01,-8.926318956752854472e-01,5.225040758246961570e-01,1.522879456633893902e+00
7,-3.013831948526245696e+00,2.869584635605440526e-01,5.140621168211301217e-01,3.243703000949045290e-01,-5.447845120085716975e-01,1.279078349191551833e+00,-8.995084057573300707e-02,6.902632008666576002e-02,-4.498332361074097174e-01,5.905680290120206566e-01,-1.353441052679239531e+00,1.964498101481237047e+00,-7.926537326441028819e-01,3.864516792507898479e+00,6.480801721150261097e-01,1.753604176015710059e-01,1.672878111545645696e+00,-7.255859177884438349e-01,2.814125201370448748e-01,1.230630941071521184e-01,3.694707527225695731e-01,-5.540100541171197879e-01,-1.086083618313469001e+00,-1.383185456185165307e+00,-1.227958024610017684e+00,5.818615415690122639e-01,-8.286299077071149766e-01,1.407596778271701377e-01,1.726760739641039599e+00,-1.028105590753622955e+00
9,-1.381547629795672139e+00,6.186918448202610721e-01,-1.613759967725078015e+00,-1.700324430858153990e+00,-5.933865532796456232e-01,-9.034008402176808561e-01,-1.442368157412871055e+00,-5.108154172151885275e-01,-8.343221036918363476e-01,-1.308495695088395028e+00,-2.236674430139317174e-02,1.512104803261607788e+00,3.003410317724929390e-01,-1.376774504171553337e+00,7.274180861239065710e-01,-1.753093279742790334e-01,-1.041552631671151252e-01,4.911546330419350737e-01,-1.238353245461433660e+00,-3.184462617319946953e-01,6.861378175702079751e-01,-9.237516497133565485e-01,2.645708090247093081e-01,2.604049997663333005e-01,-6.323076014558169922e-01,7.428591479864185554e-02,-9.093925528276193271e-01,-6.805321632156245970e-01,-6.925649212142549749e-02,-1.174238799110972398e+00
8,-2.402732980252050510e+00,5.236658305729948726e-01,9.724644895484316764e-01,2.668939890359970146e+00,-2.303010304778352682e-02,1.293929966586935709e+00,9.362383063529189364e-01,-1.241404346400073883e-01,-4.361768346344311875e-01,-7.259330552882816701e-01,-2.217676093517950975e-01,-1.306056107226673424e+00,2.064685856532031405e+00,2.277730385073955865e+00,3.690830780435867819e-02,1.145532955282099197e+00,2.415582050896961874e+00,7.919423593989919352e-01,-8.649475396276040673e-01,1.027231127028475299e+00,-2.613253450229823804e-01,-9.200180031568581107e-01,-7.264814871487667025e-01,-1.328144079731963800e-01,1.073262129176768137e-01,7.827779054174822948e-02,-1.518995593542542544e-01,3.414783963532693201e-01,6.221681822940846596e-01,4.224540163629811884e-01
8,-2.443973851532756925e+00,1.626014203866001928e+00,1.149512894228607918e+00,6.545579087604633806e-01,-2.076256157906412880e-01,-3.916751176920856004e-02,1.504470030235749434e-01,-6.269563135550145772e-01,1.490654761944053108e+00,-6.890144693344456561e-01,-1.381567857907537167e-01,-5.597351767885986318e-01,-5.881765730185282148e-01,-3.755763054762945030e-01,-6.491281396766955814e-01,-1.681143893547991208e+00,7.654263832784765631e-01,2.062440426408096092e-02,-6.644181532161952397e-01,3.228872631014683692e-01,6.084454125159820537e-01,-1.233580739034139340e+00,-1.746441016624010745e-01,-5.255049384640840815e-01,3.054649193243953453e-01,-6.713050077584985509e-01,-2.515343897861517797e-01,-1.988881322597315093e-01,-7.706826367651959941e-01,-5.619657051980907481e-01
7,-1.355653947326053599e+00,-2.573537456095041365e-01,1.563009759905650053e+00,5.312270013736573038e-01,-6.870584382168309912e-02,1.325451513622836419e+00,-5.862155638720421835e-02,1.971599442773120936e-01,3.373990227882208703e-01,-4.712679731249270199e-01,2.652580415178018569e-01,1.009082219076921749e+00,4.219748872435888920e-01,-7.691710286585211609e-01,4.951135396324740090e-01,3.818580403116524358e-01,-6.091693029586238151e-01,1.231700670684659382e+00,-1.218686411479269260e+00,-3.333051273680391891e-01,-4.158929249211333889e-01,-6.405501969891230774e-01,1.523325682999878250e+00,2.397731299586880915e+00,-8.868052906231617127e-01,-1.248195319766943534e+00,1.132360809451811723e-01,-8.818491017724369718e-02,1.205536392543499896e-02,9.726238591929798893e-01
8,-1.701663034872687774e+00,1.642918026862430381e+00,1.366474470061770807e+00,1.441996994472724669e+00,-8.662932732375013822e-01,-2.081902270553365408e+00,2.143371177743955414e-01,-2.123009674561072480e+00,-7.427226001952587087e-01,5.202122542330598343e-01,1.213142436781212696e+00,8.405122023900034600e-01,-1.549567928234288350e-01,-4.859964649326879993e-01,-5.420055538942131212e-01,1.054085115550633445e+00,-1.127290543422753588e+00,-1.506110282057153915e+00,-1.430147822909708433e+00,2.579766909821035736e-01,3.487775531826077802e-01,2.628005608556319705e-01,2.710475683161309712e-01,1.624470165851560621e-01,-6.652030984992290952e-01,7.032238974786259034e-01,-4.089075512014654357e-01,-6.226784540525253098e-01,3.012842051453182290e-01,-1.601632319702824547e-01
7,-1.025679038583881209e+00,-1.229873073979765197e+00,1.556733463698083630e+00,9.570431953065557107e-02,-7.094543668550253868e-01,5.820938033674968315e-01,7.497349423763344234e-01,1.036466988446358428e+00,-3.979941021494520781e-01,9.150922600421380615e-01,-8.556180654862290957e-01,-1.281212245233807612e-01,2.868500560201706073e-01,3.105012927756180652e+00,3.146761764602896694e-01,4.563252790061259612e-01,6.756587525373097813e-01,3.547337454634651444e-01,-1.057683622171983640e+00,4.241631221557423115e-01,1.314107204256935058e+00,6.114465537058101363e-01,6.309867050623464424e-01,-6.569750593823223683e-01,-1.372448923388374320e+00,9.551612583863255956e-01,-5.530604750974936756e-01,2.528340262223952362e+00,2.824524926473446218e-01,-3.289561523456208114e-02
7,-2.037360214848358719e+00,1.141518896821516638e+00,1.494343044775273022e+00,1.077236530717505136e+00,-2.735789534339636564e-01,-2.728573009775028257e-01,-9.375978004305869362e-01,-1.593567473233327814e+00,-7.985681396296782086e-01,-1.997459063343639096e+00,2.382865647958012090e-01,8.783888954512042435e-01,-6.352873102500778968e-01,-3.408810382255765825e-01,-6.073796217087344962e-01,9.873619382819315282e-01,1.301519294691201589e-01,-1.036123034426822409e+00,-4.582270606225417597e-01,1.221513608815891549e+00,6.602140172750416147e-02,-2.807523570881200747e-01,-3.737227450814278873e-01,1.320011271151865229e+00,5.526685385757518221e-01,-1.730193575500150516e+00,-3.199998914574609943e-01,-5.004190717590769610e-01,-3.243677649508951433e-01,-1.257480835981024947e-01
5,-6.074059791039966572e-02,-2.916511714547500134e+00,-5.588416098151901323e+00,2.197059206221765759e+00,-4.974570650203028466e-01,9.255078357586163929e-01,2.860025937616202940e-01,-9.309733761636124205e-01,1.273551330488440714e+00,2.136142959037250211e-01,6.481061004117575353e-01,5.461445473553611096e-01,1.604697931657552479e+00,1.127489616891180768e+00,-3.703506796288396491e-02,1.374818605193691978e-01,-2.884669406014286897e-01,-3.645848346920764205e-01,-1.291833162026589710e+00,-8.209065078236697788e-02,-1.025295180371989412e+00,7.595699387575680639e-01,-6.420117460805657705e-01,-7.219771636445078411e-02,-2.665394737891321197e-01,6.381961822697149733e-01,1.797648104452096163e-01,-8.362702992897051990e-01,-1.515471687543324675e-01,1.148417314494736274e+00
